id,name,summary,space,description,neighborhood_overview,notes,transit,host_about,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,amenities_count,price_float,sd,cf,ep,weekly_price_float,monthly_price_float,host_is_super_host,host_response_rate_float,review_true_score,cancel_policy_code,property_code,neighbourhood_code,room_code,zipcode_code
7462428.0,6.0,47.0,0.0,47.0,0.0,0.0,0.0,137.0,1.0,1.0,47.61126857739529,-122.2914647675728,1.0,1.5,1.0,1.0,1.0,1.0,1125.0,11.0,89.0,10.0,9.0,9.0,9.0,9.0,9.0,1.0,2.04,10.0,50.0,500.0,10.0,0.0,350.0,1520.75,0.0,0.67,1.8156,0,10,5,2,17
4370312.0,5.0,32.0,137.0,166.0,62.0,41.0,65.0,85.0,1.0,1.0,47.615683706642315,-122.2851739762994,2.0,1.0,1.0,1.0,2.0,1.0,15.0,4.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.0,24.0,78.0,0.0,45.0,12.0,546.0,2372.37,0.0,1.0,3.8,1,1,5,1,17
4053972.0,5.0,43.0,191.0,191.0,100.0,45.0,152.0,89.0,2.0,2.0,47.61593275983533,-122.28531414190577,2.0,1.0,1.0,1.0,1.0,1.0,60.0,65.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,4.05,17.0,95.0,150.0,40.0,0.0,550.0,2389.75,0.0,1.0,3.807,1,1,5,1,17
6209191.0,5.0,42.0,86.0,188.0,38.0,55.0,37.0,0.0,1.0,1.0,47.617508583546964,-122.2920225627565,2.0,1.5,1.0,1.0,2.0,2.0,1125.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.88,15.0,95.0,0.0,0.0,50.0,600.0,2100.0,0.0,1.0,0.88,1,10,5,2,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6412858.0,4.0,27.0,161.0,184.0,13.0,0.0,9.0,98.0,2.0,2.0,47.61519938792566,-122.29417850100458,6.0,2.5,3.0,2.0,4.0,1.0,1125.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,0.61,19.0,175.0,200.0,100.0,25.0,900.0,3910.5,0.0,1.0,0.61,1,10,5,1,17
3987838.0,2.0,32.0,171.0,169.0,49.0,15.0,34.0,101.0,1.0,1.0,47.60808438730835,-122.29434247770307,2.0,1.0,1.0,1.0,2.0,2.0,1125.0,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.34,16.0,90.0,250.0,15.0,0.0,550.0,1800.0,0.0,1.0,1.34,1,1,5,1,17
7027507.0,5.0,37.0,81.0,173.0,58.0,107.0,135.0,23.0,1.0,1.0,47.616253340480306,-122.29306664685824,1.0,1.0,1.0,1.0,1.0,2.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,0.24,7.0,68.0,0.0,20.0,0.0,476.0,2068.22,0.0,0.0,0.24,1,10,5,2,17
6587443.0,5.0,27.0,77.0,170.0,13.0,0.0,9.0,98.0,2.0,2.0,47.61512548625005,-122.29442820862259,4.0,1.0,1.0,1.0,2.0,2.0,10.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,1.13,17.0,74.0,100.0,50.0,20.0,440.0,1911.8,0.0,1.0,1.13,1,10,5,2,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7208439.0,4.0,42.0,44.0,180.0,39.0,44.0,63.0,79.0,1.0,1.0,47.61553435758195,-122.28300250056908,4.0,1.0,1.0,2.0,2.0,2.0,14.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,2.24,16.0,115.0,150.0,60.0,19.0,730.0,3171.85,1.0,0.8,2.24,1,1,5,1,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3953611.0,5.0,36.0,160.0,165.0,80.0,9.0,90.0,85.0,1.0,1.0,47.618353361143605,-122.28745604564772,4.0,1.0,1.0,2.0,2.0,2.0,1125.0,53.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,3.22,22.0,115.0,0.0,50.0,8.0,750.0,3258.75,1.0,1.0,3.1234,2,10,5,2,10
2584354.0,5.0,41.0,188.0,183.0,68.0,0.0,42.0,57.0,1.0,1.0,47.616489885727994,-122.29401821150424,2.0,1.0,1.0,1.0,1.0,3.0,1125.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.98,13.0,125.0,0.0,0.0,0.0,875.0,3801.88,0.0,0.0,0.9702,1,1,5,1,17
4574700.0,5.0,70.0,184.0,188.0,0.0,0.0,0.0,21.0,1.0,1.0,47.61217344252554,-122.29192838093992,8.0,3.0,3.0,4.0,1.0,3.0,21.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.32,15.0,350.0,0.0,100.0,0.0,2450.0,10645.25,0.0,1.0,0.32,2,10,5,1,17
5685646.0,5.0,32.0,163.0,177.0,26.0,132.0,15.0,97.0,1.0,1.0,47.61556576443697,-122.28527866611972,6.0,1.0,2.0,3.0,2.0,1.0,1125.0,60.0,94.0,9.0,9.0,10.0,9.0,10.0,10.0,1.0,6.9,21.0,140.0,0.0,50.0,25.0,750.0,3000.0,0.0,1.0,6.486000000000001,0,10,5,1,17
977722.0,5.0,42.0,178.0,179.0,48.0,0.0,89.0,132.0,1.0,1.0,47.66519839543154,-122.3052890189639,2.0,1.0,1.0,1.0,1.0,2.0,28.0,64.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.89,12.0,80.0,0.0,30.0,20.0,480.0,2085.6,0.0,1.0,1.7766,0,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5020861.0,8.0,45.0,54.0,194.0,42.0,4.0,3.0,2.0,1.0,1.0,47.66449697379735,-122.31277272196077,3.0,1.0,1.0,1.0,1.0,1.0,1125.0,14.0,92.0,10.0,8.0,9.0,10.0,10.0,9.0,1.0,1.36,12.0,65.0,0.0,0.0,0.0,450.0,1955.25,0.0,1.0,1.2512,2,1,16,2,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
5423692.0,4.0,38.0,0.0,177.0,178.0,60.0,117.0,208.0,2.0,2.0,47.667788027114476,-122.31998465568265,2.0,1.0,1.0,1.0,1.0,1.0,40.0,36.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,2.0,3.72,15.0,59.0,0.0,0.0,10.0,413.0,1794.48,0.0,1.0,3.5340000000000003,1,10,16,2,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7326419.0,4.0,32.0,48.0,163.0,47.0,26.0,15.0,87.0,2.0,2.0,47.66722261300824,-122.31679834604866,2.0,1.0,1.0,1.0,1.0,2.0,1125.0,14.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2.0,2.78,5.0,65.0,0.0,0.0,0.0,385.0,1650.0,0.0,1.0,2.6132,1,10,16,2,5
6717555.0,7.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,47.65900535033008,-122.3217559290628,1.0,1.0,1.0,1.0,1.0,2.0,1125.0,1.0,80.0,6.0,6.0,10.0,10.0,10.0,8.0,1.0,0.23,8.0,35.0,0.0,0.0,0.0,250.0,500.0,0.0,0.0,0.18400000000000002,2,1,16,2,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3793406.0,5.0,36.0,40.0,147.0,5.0,10.0,19.0,15.0,1.0,1.0,47.67205628405604,-122.3177188511541,2.0,1.0,2.0,2.0,1.0,3.0,1125.0,9.0,100.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,0.53,10.0,98.0,0.0,50.0,0.0,686.0,2980.67,1.0,0.0,0.53,0,1,16,1,11
9134196.0,5.0,39.0,52.0,163.0,36.0,30.0,34.0,21.0,2.0,2.0,47.65737283946541,-122.31460629193302,2.0,1.0,0.0,1.0,1.0,1.0,1125.0,1.0,80.0,6.0,8.0,6.0,4.0,8.0,6.0,2.0,0.81,18.0,109.0,0.0,49.0,0.0,650.0,2500.0,0.0,0.9,0.6480000000000001,0,1,16,1,5
6007267.0,5.0,41.0,183.0,181.0,0.0,0.0,37.0,155.0,1.0,1.0,47.66637833513893,-122.3168924537305,3.0,1.0,1.0,1.0,3.0,4.0,1125.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.43,13.0,75.0,0.0,20.0,40.0,475.0,2063.88,0.0,0.0,0.43,1,1,16,1,5
3422894.0,5.0,46.0,189.0,191.0,62.0,43.0,52.0,78.0,1.0,1.0,47.65890869525999,-122.31479362436329,2.0,1.0,0.0,1.0,1.0,1.0,31.0,18.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,1.01,13.0,88.0,150.0,20.0,0.0,616.0,2676.52,0.0,0.0,0.9393,1,1,16,1,5
9394508.0,7.0,36.0,166.0,175.0,35.0,81.0,146.0,166.0,11.0,11.0,47.657329540142115,-122.31780935531893,4.0,1.0,1.0,2.0,1.0,1.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,11.0,0.67,15.0,75.0,100.0,60.0,15.0,490.0,1495.0,0.0,1.0,0.67,1,1,16,1,5
8869680.0,6.0,40.0,149.0,176.0,55.0,98.0,131.0,215.0,2.0,2.0,47.65707081848164,-122.31426023387488,4.0,1.0,0.0,1.0,2.0,1.0,1125.0,7.0,91.0,10.0,9.0,9.0,9.0,10.0,10.0,2.0,2.69,11.0,85.0,100.0,25.0,25.0,500.0,1695.0,0.0,1.0,2.4478999999999997,2,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1123977.0,4.0,42.0,176.0,179.0,35.0,42.0,99.0,169.0,1.0,1.0,47.66456190765464,-122.30839942990947,4.0,1.0,1.0,2.0,4.0,7.0,1125.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1.0,0.29,11.0,150.0,250.0,150.0,25.0,1000.0,2200.0,0.0,0.75,0.2842,2,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9364220.0,6.0,39.0,52.0,163.0,36.0,30.0,34.0,21.0,2.0,2.0,47.65760578287435,-122.31444467021923,2.0,1.0,0.0,1.0,1.0,1.0,1125.0,1.0,100.0,6.0,10.0,10.0,8.0,10.0,10.0,2.0,1.0,16.0,109.0,0.0,49.0,0.0,763.0,3315.23,0.0,0.9,1.0,0,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8594059.0,5.0,46.0,122.0,179.0,60.0,0.0,9.0,62.0,2.0,2.0,47.67056917067303,-122.31579486009882,5.0,1.0,2.0,2.0,1.0,1.0,1125.0,2.0,80.0,8.0,7.0,10.0,10.0,9.0,8.0,1.0,1.71,12.0,125.0,0.0,85.0,0.0,875.0,3801.88,0.0,1.0,1.368,2,10,16,1,5
6278756.0,5.0,45.0,0.0,90.0,31.0,0.0,0.0,0.0,1.0,1.0,47.65641448777153,-122.31723831850378,2.0,1.0,1.0,1.0,1.0,1.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.15,12.0,55.0,0.0,0.0,0.0,250.0,1086.25,0.0,0.0,0.15,1,1,16,2,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7387294.0,6.0,26.0,34.0,160.0,47.0,15.0,47.0,87.0,2.0,2.0,47.667492333768074,-122.3152824488783,2.0,1.0,1.0,1.0,1.0,2.0,1125.0,12.0,92.0,9.0,10.0,10.0,9.0,9.0,9.0,2.0,2.4,7.0,75.0,0.0,0.0,0.0,455.0,1950.0,0.0,1.0,2.2079999999999997,1,10,16,2,5
6796336.0,5.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,47.666224744607774,-122.31760932552228,1.0,1.5,1.0,1.0,1.0,1.0,1125.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,9.0,30.0,0.0,0.0,0.0,150.0,651.75,0.0,0.0,0.18400000000000002,0,10,16,2,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1150519.0,6.0,42.0,22.0,177.0,102.0,0.0,70.0,195.0,1.0,1.0,47.671369700249684,-122.31579868768169,7.0,1.5,3.0,5.0,4.0,2.0,1125.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.33,13.0,250.0,500.0,150.0,25.0,1500.0,5000.0,0.0,1.0,0.3234,2,10,16,1,11
5969872.0,3.0,41.0,47.0,186.0,17.0,44.0,21.0,96.0,1.0,1.0,47.671405728943846,-122.31678474108469,1.0,1.0,1.0,1.0,1.0,1.0,1125.0,11.0,91.0,8.0,10.0,9.0,9.0,10.0,9.0,1.0,1.92,11.0,43.0,0.0,20.0,5.0,262.0,924.0,0.0,1.0,1.7472,0,10,16,2,5
9617068.0,5.0,50.0,14.0,96.0,0.0,0.0,8.0,21.0,1.0,1.0,47.66311746594501,-122.31881338569708,4.0,1.0,1.0,1.0,1.0,1.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,13.0,125.0,0.0,0.0,0.0,875.0,3801.88,0.0,0.38,1.0,0,1,16,1,5
6623079.0,6.0,34.0,0.0,65.0,0.0,26.0,0.0,7.0,1.0,1.0,47.657006521696275,-122.319619660833,2.0,1.0,1.0,2.0,1.0,1.0,1125.0,9.0,82.0,9.0,7.0,9.0,9.0,9.0,9.0,1.0,1.5,9.0,63.0,0.0,0.0,0.0,441.0,1916.14,0.0,0.0,1.23,0,1,16,2,5
3494608.0,4.0,42.0,31.0,176.0,27.0,0.0,35.0,57.0,1.0,1.0,47.66580428060751,-122.32088757675614,3.0,1.0,1.0,2.0,1.0,5.0,1125.0,17.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1.0,0.94,13.0,79.0,400.0,75.0,10.0,500.0,1650.0,1.0,1.0,0.9211999999999999,2,10,16,1,5
2256124.0,6.0,38.0,0.0,50.0,0.0,0.0,0.0,27.0,1.0,1.0,47.666914498204974,-122.31427340251001,3.0,1.0,1.0,2.0,2.0,3.0,31.0,36.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1.0,3.28,13.0,85.0,0.0,5.0,25.0,550.0,1900.0,0.0,1.0,3.0831999999999997,1,1,16,1,5
9465815.0,7.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,47.66581865947708,-122.30317129207455,1.0,1.0,1.0,1.0,1.0,1.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,8.0,53.0,0.0,0.0,0.0,371.0,1611.99,0.0,1.0,1.0,0,1,16,2,5
6938103.0,4.0,32.0,0.0,32.0,0.0,0.0,0.0,208.0,2.0,2.0,47.667650626898464,-122.31948013873951,2.0,1.0,1.0,1.0,1.0,1.0,29.0,3.0,87.0,10.0,9.0,10.0,10.0,9.0,10.0,2.0,0.51,18.0,75.0,0.0,0.0,10.0,525.0,2281.12,0.0,1.0,0.4437,1,10,16,2,5
8174626.0,3.0,37.0,0.0,37.0,0.0,0.0,0.0,12.0,3.0,3.0,47.66443670912076,-122.30673806651392,2.0,1.0,1.0,1.0,2.0,2.0,1125.0,14.0,96.0,10.0,10.0,9.0,10.0,9.0,10.0,2.0,3.56,20.0,85.0,300.0,50.0,10.0,550.0,1900.0,0.0,1.0,3.4175999999999997,2,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
9558353.0,6.0,43.0,177.0,173.0,49.0,51.0,123.0,166.0,11.0,11.0,47.6614849480491,-122.31569340276803,2.0,1.0,0.0,1.0,1.0,2.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,0.77,13.0,70.0,100.0,45.0,15.0,430.0,1500.0,0.0,1.0,0.77,1,1,16,1,5
7247767.0,6.0,40.0,35.0,163.0,71.0,0.0,5.0,50.0,2.0,2.0,47.66852257817995,-122.3154539657994,2.0,1.0,1.0,1.0,2.0,2.0,14.0,18.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,3.16,11.0,78.0,0.0,0.0,20.0,600.0,2607.0,1.0,1.0,3.0968,1,10,16,2,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
6575407.0,5.0,26.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,47.6640470302401,-122.31821953257312,1.0,1.0,1.0,1.0,1.0,1.0,1125.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,0.29,24.0,120.0,0.0,0.0,0.0,840.0,3649.8,0.0,1.0,0.29,0,8,16,2,5
7247720.0,7.0,37.0,0.0,76.0,0.0,5.0,12.0,50.0,2.0,2.0,47.66833787980445,-122.3151859508812,2.0,1.0,1.0,1.0,2.0,2.0,10.0,18.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,3.1,11.0,70.0,0.0,0.0,20.0,500.0,2172.5,1.0,1.0,3.0690000000000004,1,10,16,2,5
7649837.0,6.0,37.0,25.0,192.0,24.0,12.0,46.0,13.0,1.0,1.0,47.6610967060518,-122.3187739799985,3.0,1.0,0.0,2.0,1.0,2.0,1125.0,9.0,87.0,9.0,8.0,8.0,9.0,9.0,8.0,1.0,1.74,16.0,90.0,0.0,0.0,0.0,700.0,3041.5,0.0,0.6,1.5138,2,1,16,1,5
3610724.0,5.0,66.0,158.0,183.0,62.0,40.0,49.0,75.0,1.0,1.0,47.664423566404345,-122.3032118919272,2.0,1.0,1.0,1.0,2.0,1.0,7.0,62.0,91.0,9.0,10.0,10.0,10.0,9.0,9.0,1.0,3.88,12.0,85.0,0.0,15.0,10.0,595.0,2585.27,0.0,1.0,3.5307999999999997,2,1,16,1,5
7988337.0,5.0,82.0,78.0,175.0,50.0,55.0,66.0,141.0,1.0,1.0,47.660441584973924,-122.31376828743194,3.0,1.0,1.0,2.0,3.0,1.0,1125.0,14.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,1.0,3.44,15.0,115.0,100.0,25.0,20.0,750.0,3000.0,0.0,1.0,3.3368,0,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3291295.0,7.0,35.0,183.0,186.0,54.0,21.0,70.0,8.0,1.0,1.0,47.65883580598525,-122.31814955929691,3.0,1.0,1.0,1.0,2.0,2.0,1125.0,11.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.6,8.0,95.0,95.0,0.0,10.0,665.0,2889.42,0.0,1.0,0.588,1,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3096191.0,8.0,36.0,178.0,167.0,98.0,83.0,60.0,166.0,11.0,11.0,47.66321788314095,-122.30437085771636,6.0,2.0,2.0,2.0,2.0,1.0,1125.0,8.0,68.0,7.0,7.0,7.0,7.0,9.0,7.0,11.0,0.44,11.0,150.0,100.0,90.0,15.0,950.0,2895.0,0.0,1.0,0.2992,2,1,16,1,5
9865846.0,4.0,39.0,8.0,94.0,6.0,0.0,16.0,0.0,1.0,1.0,47.66713218086825,-122.31644887976832,4.0,1.0,2.0,2.0,1.0,1.0,1125.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,85.0,0.0,0.0,0.0,595.0,2585.27,0.0,0.95,1.0,0,1,16,1,5
5744931.0,4.0,40.0,89.0,164.0,37.0,3.0,42.0,12.0,3.0,3.0,47.66396766058472,-122.30651847741079,4.0,1.0,1.0,4.0,1.0,2.0,1125.0,7.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,2.0,0.74,20.0,110.0,300.0,60.0,10.0,780.0,2400.0,0.0,1.0,0.74,2,1,16,1,5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
